doc,pass,min_similarity,top_n_candidates,top_k,candidate_count,selected_chunk_count,expanded_ref_count,selected_chunk_token_estimate,gt_coverage,full_doc_chunks,rerank_ms_full_corpus
SA-2,radar_timing,0.3,25,15,25,15,36,6177,0.7333333333333333,42,17077.687887474895
SA-2,radar_timing,0.3,25,20,25,20,47,8160,0.7333333333333333,42,17077.687887474895
SA-2,radar_timing,0.3,25,30,25,25,57,10113,0.7333333333333333,42,17077.687887474895
SA-2,radar_timing,0.3,50,5,42,5,12,1612,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.3,50,10,42,10,26,3895,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.3,50,15,42,15,40,5460,1.0,42,17077.687887474895
SA-2,radar_timing,0.3,50,20,42,20,51,7663,1.0,42,17077.687887474895
SA-2,radar_timing,0.3,50,30,42,30,85,11724,1.0,42,17077.687887474895
SA-2,radar_timing,0.3,75,5,42,5,12,1612,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.3,75,10,42,10,26,3895,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.3,75,15,42,15,40,5460,1.0,42,17077.687887474895
SA-2,radar_timing,0.3,75,20,42,20,51,7663,1.0,42,17077.687887474895
SA-2,radar_timing,0.3,75,30,42,30,85,11724,1.0,42,17077.687887474895
SA-2,radar_timing,0.3,100,5,42,5,12,1612,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.3,100,10,42,10,26,3895,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.3,100,15,42,15,40,5460,1.0,42,17077.687887474895
SA-2,radar_timing,0.3,100,20,42,20,51,7663,1.0,42,17077.687887474895
SA-2,radar_timing,0.3,100,30,42,30,85,11724,1.0,42,17077.687887474895
SA-2,radar_timing,0.35,25,5,25,5,12,2234,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.35,25,10,25,10,24,3972,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.35,25,15,25,15,36,6177,0.7333333333333333,42,17077.687887474895
SA-2,radar_timing,0.35,25,20,25,20,47,8160,0.7333333333333333,42,17077.687887474895
SA-2,radar_timing,0.35,25,30,25,25,57,10113,0.7333333333333333,42,17077.687887474895
SA-2,radar_timing,0.35,50,5,40,5,12,1612,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.35,50,10,40,10,26,3895,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.35,50,15,40,15,40,5460,1.0,42,17077.687887474895
SA-2,radar_timing,0.35,50,20,40,20,51,7663,1.0,42,17077.687887474895
SA-2,radar_timing,0.35,50,30,40,30,85,11547,1.0,42,17077.687887474895
SA-2,radar_timing,0.35,75,5,40,5,12,1612,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.35,75,10,40,10,26,3895,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.35,75,15,40,15,40,5460,1.0,42,17077.687887474895
SA-2,radar_timing,0.35,75,20,40,20,51,7663,1.0,42,17077.687887474895
SA-2,radar_timing,0.35,75,30,40,30,85,11547,1.0,42,17077.687887474895
SA-2,radar_timing,0.35,100,5,40,5,12,1612,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.35,100,10,40,10,26,3895,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.35,100,15,40,15,40,5460,1.0,42,17077.687887474895
SA-2,radar_timing,0.35,100,20,40,20,51,7663,1.0,42,17077.687887474895
SA-2,radar_timing,0.35,100,30,40,30,85,11547,1.0,42,17077.687887474895
SA-2,radar_timing,0.4,25,5,25,5,12,2234,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.4,25,10,25,10,24,3972,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.4,25,15,25,15,36,6177,0.7333333333333333,42,17077.687887474895
SA-2,radar_timing,0.4,25,20,25,20,47,8160,0.7333333333333333,42,17077.687887474895
SA-2,radar_timing,0.4,25,30,25,25,57,10113,0.7333333333333333,42,17077.687887474895
SA-2,radar_timing,0.4,50,5,33,5,11,2187,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.4,50,10,33,10,23,4206,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.4,50,15,33,15,38,5954,0.8666666666666667,42,17077.687887474895
SA-2,radar_timing,0.4,50,20,33,20,49,8284,0.8666666666666667,42,17077.687887474895
SA-2,radar_timing,0.4,50,30,33,30,77,12156,0.8666666666666667,42,17077.687887474895
SA-2,radar_timing,0.4,75,5,33,5,11,2187,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.4,75,10,33,10,23,4206,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.4,75,15,33,15,38,5954,0.8666666666666667,42,17077.687887474895
SA-2,radar_timing,0.4,75,20,33,20,49,8284,0.8666666666666667,42,17077.687887474895
SA-2,radar_timing,0.4,75,30,33,30,77,12156,0.8666666666666667,42,17077.687887474895
SA-2,radar_timing,0.4,100,5,33,5,11,2187,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.4,100,10,33,10,23,4206,0.6666666666666666,42,17077.687887474895
SA-2,radar_timing,0.4,100,15,33,15,38,5954,0.8666666666666667,42,17077.687887474895
SA-2,radar_timing,0.4,100,20,33,20,49,8284,0.8666666666666667,42,17077.687887474895
SA-2,radar_timing,0.4,100,30,33,30,77,12156,0.8666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,25,5,14,5,12,1882,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.45,25,10,14,10,27,3828,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,25,15,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,25,20,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,25,30,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,50,5,14,5,12,1882,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.45,50,10,14,10,27,3828,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,50,15,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,50,20,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,50,30,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,75,5,14,5,12,1882,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.45,75,10,14,10,27,3828,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,75,15,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,75,20,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,75,30,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,100,5,14,5,12,1882,0.3333333333333333,42,17077.687887474895
SA-2,radar_timing,0.45,100,10,14,10,27,3828,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,100,15,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,100,20,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.45,100,30,14,14,33,4904,0.4666666666666667,42,17077.687887474895
SA-2,radar_timing,0.5,25,5,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,25,10,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,25,15,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,25,20,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,25,30,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,50,5,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,50,10,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,50,15,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,50,20,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,50,30,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,75,5,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,75,10,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,75,15,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,75,20,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,75,30,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,100,5,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,100,10,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,100,15,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,100,20,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_timing,0.5,100,30,2,2,7,863,0.13333333333333333,42,17077.687887474895
SA-2,radar_modulation,0.2,25,5,25,5,13,2370,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.2,25,10,25,10,28,4627,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.2,25,15,25,15,41,6799,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.2,25,20,25,20,51,8361,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.2,25,30,25,25,60,9866,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.2,50,5,42,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.2,50,10,42,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.2,50,15,42,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.2,50,20,42,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.2,50,30,42,30,85,12227,1.0,42,26229.50490936637
SA-2,radar_modulation,0.2,75,5,42,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.2,75,10,42,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.2,75,15,42,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.2,75,20,42,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.2,75,30,42,30,85,12227,1.0,42,26229.50490936637
SA-2,radar_modulation,0.2,100,5,42,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.2,100,10,42,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.2,100,15,42,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.2,100,20,42,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.2,100,30,42,30,85,12227,1.0,42,26229.50490936637
SA-2,radar_modulation,0.25,25,5,25,5,13,2370,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.25,25,10,25,10,28,4627,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.25,25,15,25,15,41,6799,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.25,25,20,25,20,51,8361,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.25,25,30,25,25,60,9866,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.25,50,5,42,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.25,50,10,42,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.25,50,15,42,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.25,50,20,42,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.25,50,30,42,30,85,12227,1.0,42,26229.50490936637
SA-2,radar_modulation,0.25,75,5,42,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.25,75,10,42,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.25,75,15,42,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.25,75,20,42,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.25,75,30,42,30,85,12227,1.0,42,26229.50490936637
SA-2,radar_modulation,0.25,100,5,42,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.25,100,10,42,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.25,100,15,42,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.25,100,20,42,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.25,100,30,42,30,85,12227,1.0,42,26229.50490936637
SA-2,radar_modulation,0.3,25,5,25,5,13,2370,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.3,25,10,25,10,28,4627,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.3,25,15,25,15,41,6799,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.3,25,20,25,20,51,8361,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.3,25,30,25,25,60,9866,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.3,50,5,42,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.3,50,10,42,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.3,50,15,42,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.3,50,20,42,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.3,50,30,42,30,85,12227,1.0,42,26229.50490936637
SA-2,radar_modulation,0.3,75,5,42,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.3,75,10,42,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.3,75,15,42,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.3,75,20,42,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.3,75,30,42,30,85,12227,1.0,42,26229.50490936637
SA-2,radar_modulation,0.3,100,5,42,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.3,100,10,42,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.3,100,15,42,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.3,100,20,42,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.3,100,30,42,30,85,12227,1.0,42,26229.50490936637
SA-2,radar_modulation,0.35,25,5,25,5,13,2370,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.35,25,10,25,10,28,4627,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.35,25,15,25,15,41,6799,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.35,25,20,25,20,51,8361,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.35,25,30,25,25,60,9866,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.35,50,5,41,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.35,50,10,41,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.35,50,15,41,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.35,50,20,41,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.35,50,30,41,30,85,12153,1.0,42,26229.50490936637
SA-2,radar_modulation,0.35,75,5,41,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.35,75,10,41,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.35,75,15,41,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.35,75,20,41,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.35,75,30,41,30,85,12153,1.0,42,26229.50490936637
SA-2,radar_modulation,0.35,100,5,41,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.35,100,10,41,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.35,100,15,41,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.35,100,20,41,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.35,100,30,41,30,85,12153,1.0,42,26229.50490936637
SA-2,radar_modulation,0.4,25,5,25,5,13,2370,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.4,25,10,25,10,28,4627,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.4,25,15,25,15,41,6799,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.4,25,20,25,20,51,8361,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.4,25,30,25,25,60,9866,0.7333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.4,50,5,34,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.4,50,10,34,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.4,50,15,34,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.4,50,20,34,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.4,50,30,34,30,83,12270,1.0,42,26229.50490936637
SA-2,radar_modulation,0.4,75,5,34,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.4,75,10,34,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.4,75,15,34,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.4,75,20,34,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.4,75,30,34,30,83,12270,1.0,42,26229.50490936637
SA-2,radar_modulation,0.4,100,5,34,5,12,1964,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.4,100,10,34,10,24,4337,0.6666666666666666,42,26229.50490936637
SA-2,radar_modulation,0.4,100,15,34,15,39,6580,1.0,42,26229.50490936637
SA-2,radar_modulation,0.4,100,20,34,20,52,8769,1.0,42,26229.50490936637
SA-2,radar_modulation,0.4,100,30,34,30,83,12270,1.0,42,26229.50490936637
SA-2,radar_modulation,0.45,25,5,12,5,17,2281,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,25,10,12,10,28,4353,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,25,15,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,25,20,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,25,30,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,50,5,12,5,17,2281,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,50,10,12,10,28,4353,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,50,15,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,50,20,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,50,30,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,75,5,12,5,17,2281,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,75,10,12,10,28,4353,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,75,15,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,75,20,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,75,30,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,100,5,12,5,17,2281,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,100,10,12,10,28,4353,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,100,15,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,100,20,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.45,100,30,12,12,29,4806,0.3333333333333333,42,26229.50490936637
SA-2,radar_modulation,0.5,25,5,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,25,10,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,25,15,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,25,20,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,25,30,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,50,5,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,50,10,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,50,15,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,50,20,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,50,30,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,75,5,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,75,10,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,75,15,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,75,20,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,75,30,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,100,5,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,100,10,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,100,15,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,100,20,0,0,0,0,0.0,42,26229.50490936637
SA-2,radar_modulation,0.5,100,30,0,0,0,0,0.0,42,26229.50490936637
SA-2,missile_kinematics,0.2,25,5,25,5,16,2333,0.3333333333333333,42,18642.270248383284
SA-2,missile_kinematics,0.2,25,10,25,10,29,4400,0.6666666666666666,42,18642.270248383284
SA-2,missile_kinematics,0.2,25,15,25,15,40,6534,0.7333333333333333,42,18642.270248383284
SA-2,missile_kinematics,0.2,25,20,25,20,49,8420,0.7333333333333333,42,18642.270248383284
SA-2,missile_kinematics,0.2,25,30,25,25,62,10753,0.7333333333333333,42,18642.270248383284
SA-2,missile_kinematics,0.2,50,5,42,5,15,1674,0.3333333333333333,42,18642.270248383284
SA-2,missile_kinematics,0.2,50,10,42,10,30,3845,0.6666666666666666,42,18642.270248383284
SA-2,missile_kinematics,0.2,50,15,42,15,45,5617,1.0,42,18642.270248383284
SA-2,missile_kinematics,0.2,50,20,42,20,55,7783,1.0,42,18642.270248383284
SA-2,missile_kinematics,0.2,50,30,42,30,78,11609,1.0,42,18642.270248383284
SA-2,missile_kinematics,0.2,75,5,42,5,15,1674,0.3333333333333333,42,18642.270248383284
SA-2,missile_kinematics,0.2,75,10,42,10,30,3845,0.6666666666666666,42,18642.270248383284
SA-2,missile_kinematics,0.2,75,15,42,15,45,5617,1.0,42,18642.270248383284
SA-2,missile_kinematics,0.2,75,20,42,20,55,7783,1.0,42,18642.270248383284
SA-2,missile_kinematics,0.2,75,30,42,30,78,11609,1.0,42,18642.270248383284
SA-2,missile_kinematics,0.2,100,5,42,5,15,1674,0.3333333333333333,42,18642.270248383284
SA-2,missile_kinematics,0.2,100,10,42,10,30,3845,0.6666666666666666,42,18642.270248383284
SA-2,missile_kinematics,0.2,100,15,42,15,45,5617,1.0,42,18642.270248383284
SA-2,missile_kinematics,0.2,100,20,42,20,55,7783,1.0,42,18642.270248383284
SA-2,missile_kinematics,0.2,100,30,42,30,78,11609,1.0,42,18642.270248383284
SA-2,missile_kinematics,0.25,25,5,25,5,16,2333,0.3333333333333333,42,18642.270248383284
SA-2,missile_kinematics,0.25,25,10,25,10,29,4400,0.6666666666666666,42,18642.270248383284
SA-2,missile_kinematics,0.25,25,15,25,15,40,6534,0.7333333333333333,42,18642.270248383284
